date_time,branch,city,customer_type,gender,product_line,payment,branch_location,unit_price,quantity,tax_5_percent,total,cogs,gross_margin_percentage,gross_income,rating
2019-02-10 18:23:00,B,Mandalay,Member,Male,Electronic accessories,Credit card,B - Mandalay,48.09,3,7.2135,151.4835,144.27,4.761904762,7.2135,7.8
2019-03-05 19:06:00,B,Mandalay,Member,Female,Health and beauty,Ewallet,B - Mandalay,55.97,7,19.5895,411.3795,391.79,4.761904762,19.5895,8.9
2019-02-15 20:21:00,B,Mandalay,Member,Female,Health and beauty,Cash,B - Mandalay,76.9,7,26.915,565.215,538.3,4.761904762,26.915,7.7
2019-01-30 16:24:00,C,Naypyitaw,Normal,Female,Food and beverages,Ewallet,C - Naypyitaw,97.03,5,24.2575,509.4075,485.15,4.761904762,24.2575,9.3
2019-02-14 15:04:00,A,Yangon,Normal,Male,Sports and travel,Cash,A - Yangon,44.65,3,6.6975,140.6475,133.95,4.761904762,6.6975,6.2
2019-02-27 16:10:00,A,Yangon,Normal,Female,Fashion accessories,Ewallet,A - Yangon,77.93,9,35.0685,736.4385,701.37,4.761904762,35.0685,7.6
2019-02-04 12:14:00,A,Yangon,Member,Male,Electronic accessories,Cash,A - Yangon,71.95,1,3.5975,75.5475,71.95,4.761904762,3.5975,7.3
2019-01-20 10:13:00,C,Naypyitaw,Member,Female,Home and lifestyle,Cash,C - Naypyitaw,89.25,8,35.7,749.7,714.0,4.761904762,35.7,4.7
2019-03-28 17:38:00,A,Yangon,Normal,Male,Electronic accessories,Cash,A - Yangon,26.02,7,9.107,191.247,182.14,4.761904762,9.107,5.1
2019-02-27 11:06:00,B,Mandalay,Normal,Female,Health and beauty,Credit card,B - Mandalay,13.5,10,6.75,141.75,135.0,4.761904762,6.75,4.8
2019-02-15 14:53:00,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,C - Naypyitaw,99.3,10,49.65,1042.65,993.0,4.761904762,49.65,6.6
2019-01-26 18:22:00,A,Yangon,Normal,Male,Electronic accessories,Cash,A - Yangon,51.69,7,18.0915,379.9215,361.83,4.761904762,18.0915,5.5
2019-03-14 19:02:00,B,Mandalay,Member,Female,Fashion accessories,Credit card,B - Mandalay,54.73,7,19.1555,402.2655,383.11,4.761904762,19.1555,8.5
2019-03-02 14:16:00,B,Mandalay,Member,Male,Home and lifestyle,Cash,B - Mandalay,27.0,9,12.15,255.15,243.0,4.761904762,12.15,4.8
2019-03-04 15:44:00,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,C - Naypyitaw,30.24,1,1.512,31.752,30.24,4.761904762,1.512,8.4
2019-01-07 12:20:00,B,Mandalay,Member,Female,Food and beverages,Credit card,B - Mandalay,89.14,4,17.828,374.388,356.56,4.761904762,17.828,7.8
2019-03-08 20:01:00,C,Naypyitaw,Normal,Female,Fashion accessories,Credit card,C - Naypyitaw,37.55,10,18.775,394.275,375.5,4.761904762,18.775,9.3
2019-01-09 13:45:00,C,Naypyitaw,Normal,Female,Sports and travel,Cash,C - Naypyitaw,95.44,10,47.72,1002.12,954.4,4.761904762,47.72,5.2
2019-03-01 15:40:00,B,Mandalay,Normal,Male,Electronic accessories,Ewallet,B - Mandalay,27.5,3,4.125,86.625,82.5,4.761904762,4.125,6.5
2019-03-16 16:58:00,B,Mandalay,Normal,Male,Sports and travel,Cash,B - Mandalay,74.97,1,3.7485,78.7185,74.97,4.761904762,3.7485,5.6
2019-02-17 11:12:00,A,Yangon,Member,Male,Food and beverages,Credit card,A - Yangon,80.96,8,32.384,680.064,647.68,4.761904762,32.384,7.4
2019-02-27 15:12:00,C,Naypyitaw,Normal,Female,Food and beverages,Cash,C - Naypyitaw,94.47,8,37.788,793.548,755.76,4.761904762,37.788,9.1
2019-03-07 20:37:00,C,Naypyitaw,Normal,Male,Food and beverages,Ewallet,C - Naypyitaw,99.79,2,9.979,209.559,199.58,4.761904762,9.979,8.0
2019-01-21 17:44:00,A,Yangon,Normal,Male,Home and lifestyle,Cash,A - Yangon,73.22,6,21.966,461.286,439.32,4.761904762,21.966,7.2
2019-02-19 16:23:00,C,Naypyitaw,Normal,Female,Food and beverages,Cash,C - Naypyitaw,41.24,4,8.248,173.208,164.96,4.761904762,8.248,7.1
2019-01-06 12:12:00,C,Naypyitaw,Normal,Female,Fashion accessories,Cash,C - Naypyitaw,81.68,4,16.336,343.056,326.72,4.761904762,16.336,9.1
2019-03-14 19:33:00,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,C - Naypyitaw,51.32,9,23.094,484.974,461.88,4.761904762,23.094,5.6
2019-03-24 10:29:00,A,Yangon,Member,Male,Home and lifestyle,Cash,A - Yangon,65.94,4,13.188,276.948,263.76,4.761904762,13.188,6.0
2019-01-27 14:28:00,C,Naypyitaw,Normal,Female,Sports and travel,Cash,C - Naypyitaw,14.36,10,7.18,150.78,143.6,4.761904762,7.18,5.4
2019-03-06 12:46:00,A,Yangon,Member,Male,Electronic accessories,Credit card,A - Yangon,21.5,9,9.675,203.175,193.5,4.761904762,9.675,7.8
2019-02-02 19:40:00,B,Mandalay,Member,Female,Electronic accessories,Cash,B - Mandalay,26.26,7,9.191,193.011,183.82,4.761904762,9.191,9.9
2019-01-25 19:39:00,B,Mandalay,Normal,Female,Fashion accessories,Credit card,B - Mandalay,60.96,2,6.096,128.016,121.92,4.761904762,6.096,4.9
2019-03-14 17:54:00,C,Naypyitaw,Normal,Female,Home and lifestyle,Ewallet,C - Naypyitaw,70.11,6,21.033,441.693,420.66,4.761904762,21.033,5.2
2019-01-29 12:25:00,C,Naypyitaw,Normal,Male,Fashion accessories,Cash,C - Naypyitaw,42.08,6,12.624,265.104,252.48,4.761904762,12.624,8.9
2019-01-03 16:47:00,A,Yangon,Normal,Female,Home and lifestyle,Credit card,A - Yangon,67.09,5,16.7725,352.2225,335.45,4.761904762,16.7725,9.1
2019-01-14 12:52:00,A,Yangon,Member,Female,Fashion accessories,Ewallet,A - Yangon,96.7,5,24.175,507.675,483.5,4.761904762,24.175,7.0
2019-01-05 19:50:00,B,Mandalay,Member,Female,Home and lifestyle,Credit card,B - Mandalay,35.38,9,15.921,334.341,318.42,4.761904762,15.921,9.6
2019-02-22 18:17:00,C,Naypyitaw,Normal,Male,Sports and travel,Ewallet,C - Naypyitaw,95.49,7,33.4215,701.8515,668.43,4.761904762,33.4215,8.7
2019-02-06 17:20:00,C,Naypyitaw,Member,Male,Fashion accessories,Ewallet,C - Naypyitaw,96.98,4,19.396,407.316,387.92,4.761904762,19.396,9.4
2019-01-30 13:32:00,B,Mandalay,Normal,Female,Electronic accessories,Credit card,B - Mandalay,23.65,4,4.73,99.33,94.6,4.761904762,4.73,4.0
2019-01-11 10:37:00,A,Yangon,Member,Male,Sports and travel,Credit card,A - Yangon,82.33,4,16.466,345.786,329.32,4.761904762,16.466,7.5
2019-03-19 14:35:00,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,C - Naypyitaw,26.61,2,2.661,55.881,53.22,4.761904762,2.661,4.2
2019-01-14 12:09:00,B,Mandalay,Normal,Female,Food and beverages,Cash,B - Mandalay,99.69,5,24.9225,523.3725,498.45,4.761904762,24.9225,9.9
2019-03-01 15:32:00,C,Naypyitaw,Member,Female,Food and beverages,Ewallet,C - Naypyitaw,74.89,4,14.978,314.538,299.56,4.761904762,14.978,4.2
2019-01-06 13:58:00,A,Yangon,Normal,Female,Food and beverages,Ewallet,A - Yangon,40.94,5,10.235,214.935,204.7,4.761904762,10.235,9.9
2019-01-31 13:19:00,B,Mandalay,Member,Male,Sports and travel,Cash,B - Mandalay,75.82,1,3.791,79.611,75.82,4.761904762,3.791,5.8
2019-03-11 13:37:00,C,Naypyitaw,Normal,Male,Food and beverages,Cash,C - Naypyitaw,46.77,6,14.031,294.651,280.62,4.761904762,14.031,6.0
2019-02-20 16:49:00,A,Yangon,Normal,Female,Health and beauty,Credit card,A - Yangon,32.32,10,16.16,339.36,323.2,4.761904762,16.16,10.0
2019-01-27 14:55:00,C,Naypyitaw,Member,Female,Fashion accessories,Ewallet,C - Naypyitaw,54.07,9,24.3315,510.9615,486.63,4.761904762,24.3315,9.5
2019-03-10 14:04:00,B,Mandalay,Normal,Male,Food and beverages,Credit card,B - Mandalay,18.22,7,6.377,133.917,127.54,4.761904762,6.377,6.6
2019-02-15 12:31:00,C,Naypyitaw,Member,Female,Fashion accessories,Cash,C - Naypyitaw,80.48,3,12.072,253.512,241.44,4.761904762,12.072,8.1
2019-01-26 14:51:00,B,Mandalay,Normal,Female,Fashion accessories,Cash,B - Mandalay,37.95,10,18.975,398.475,379.5,4.761904762,18.975,9.7
2019-02-13 18:27:00,A,Yangon,Member,Male,Electronic accessories,Ewallet,A - Yangon,76.82,1,3.841,80.661,76.82,4.761904762,3.841,7.2
2019-03-09 12:45:00,A,Yangon,Member,Female,Sports and travel,Credit card,A - Yangon,52.26,10,26.13,548.73,522.6,4.761904762,26.13,6.2
2019-03-06 10:36:00,A,Yangon,Normal,Female,Health and beauty,Ewallet,A - Yangon,79.74,1,3.987,83.727,79.74,4.761904762,3.987,7.3
2019-01-24 20:36:00,A,Yangon,Normal,Female,Health and beauty,Ewallet,A - Yangon,77.5,5,19.375,406.875,387.5,4.761904762,19.375,4.3
2019-03-13 14:16:00,A,Yangon,Normal,Female,Food and beverages,Ewallet,A - Yangon,54.27,5,13.5675,284.9175,271.35,4.761904762,13.5675,4.6
2019-03-15 10:26:00,B,Mandalay,Normal,Male,Home and lifestyle,Cash,B - Mandalay,13.59,9,6.1155,128.4255,122.31,4.761904762,6.1155,5.8
2019-03-05 13:30:00,B,Mandalay,Member,Female,Health and beauty,Credit card,B - Mandalay,41.06,6,12.318,258.678,246.36,4.761904762,12.318,8.3
2019-03-04 16:28:00,B,Mandalay,Member,Male,Electronic accessories,Cash,B - Mandalay,19.24,9,8.658,181.818,173.16,4.761904762,8.658,8.0
2019-03-25 20:18:00,C,Naypyitaw,Normal,Female,Food and beverages,Credit card,C - Naypyitaw,39.43,6,11.829,248.409,236.58,4.761904762,11.829,9.4
2019-03-12 20:04:00,C,Naypyitaw,Normal,Male,Home and lifestyle,Credit card,C - Naypyitaw,46.22,4,9.244,194.124,184.88,4.761904762,9.244,6.2
2019-02-04 13:38:00,C,Naypyitaw,Member,Male,Home and lifestyle,Ewallet,C - Naypyitaw,13.98,1,0.699,14.679,13.98,4.761904762,0.699,9.8
2019-02-22 10:43:00,B,Mandalay,Normal,Female,Fashion accessories,Ewallet,B - Mandalay,39.75,5,9.9375,208.6875,198.75,4.761904762,9.9375,9.6
2019-02-16 17:30:00,C,Naypyitaw,Member,Female,Fashion accessories,Ewallet,C - Naypyitaw,97.79,7,34.2265,718.7565,684.53,4.761904762,34.2265,4.9
2019-01-19 15:28:00,A,Yangon,Member,Male,Sports and travel,Credit card,A - Yangon,67.26,4,13.452,282.492,269.04,4.761904762,13.452,8.0
2019-01-11 19:07:00,A,Yangon,Normal,Male,Food and beverages,Credit card,A - Yangon,13.79,5,3.4475,72.3975,68.95,4.761904762,3.4475,7.8
2019-01-04 19:01:00,B,Mandalay,Member,Female,Fashion accessories,Cash,B - Mandalay,68.71,4,13.742,288.582,274.84,4.761904762,13.742,4.1
2019-03-04 19:48:00,A,Yangon,Normal,Female,Home and lifestyle,Ewallet,A - Yangon,56.53,4,11.306,237.426,226.12,4.761904762,11.306,5.5
2019-01-28 19:24:00,C,Naypyitaw,Normal,Female,Fashion accessories,Ewallet,C - Naypyitaw,23.82,5,5.955,125.055,119.1,4.761904762,5.955,5.4
2019-01-02 13:00:00,B,Mandalay,Normal,Female,Health and beauty,Cash,B - Mandalay,34.21,10,17.105,359.205,342.1,4.761904762,17.105,5.1
2019-01-25 14:29:00,B,Mandalay,Normal,Male,Sports and travel,Ewallet,B - Mandalay,21.87,2,2.187,45.927,43.74,4.761904762,2.187,6.9
2019-01-04 13:21:00,A,Yangon,Member,Male,Health and beauty,Cash,A - Yangon,20.97,5,5.2425,110.0925,104.85,4.761904762,5.2425,7.8
2019-03-10 18:55:00,A,Yangon,Normal,Male,Sports and travel,Ewallet,A - Yangon,25.84,3,3.876,81.396,77.52,4.761904762,3.876,6.6
2019-03-22 19:36:00,A,Yangon,Normal,Male,Home and lifestyle,Ewallet,A - Yangon,50.93,8,20.372,427.812,407.44,4.761904762,20.372,9.2
2019-01-25 16:28:00,B,Mandalay,Normal,Male,Health and beauty,Ewallet,B - Mandalay,96.11,1,4.8055,100.9155,96.11,4.761904762,4.8055,7.8
2019-01-08 13:48:00,C,Naypyitaw,Normal,Female,Home and lifestyle,Credit card,C - Naypyitaw,45.38,4,9.076,190.596,181.52,4.761904762,9.076,8.7
2019-01-22 10:57:00,C,Naypyitaw,Member,Female,Health and beauty,Ewallet,C - Naypyitaw,81.51,1,4.0755,85.5855,81.51,4.761904762,4.0755,9.2
2019-01-12 17:13:00,B,Mandalay,Normal,Female,Health and beauty,Ewallet,B - Mandalay,57.22,2,5.722,120.162,114.44,4.761904762,5.722,8.3
2019-02-04 10:23:00,A,Yangon,Member,Female,Electronic accessories,Cash,A - Yangon,25.22,7,8.827,185.367,176.54,4.761904762,8.827,8.2
2019-03-28 13:57:00,C,Naypyitaw,Member,Female,Food and beverages,Ewallet,C - Naypyitaw,38.6,3,5.79,121.59,115.8,4.761904762,5.79,7.5
2019-01-23 13:29:00,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,C - Naypyitaw,84.05,3,12.6075,264.7575,252.15,4.761904762,12.6075,9.8
2019-02-08 13:00:00,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,C - Naypyitaw,97.21,10,48.605,1020.705,972.1,4.761904762,48.605,8.7
2019-03-19 19:42:00,B,Mandalay,Member,Male,Fashion accessories,Credit card,B - Mandalay,25.42,8,10.168,213.528,203.36,4.761904762,10.168,6.7
2019-03-09 15:36:00,C,Naypyitaw,Normal,Male,Fashion accessories,Cash,C - Naypyitaw,16.28,1,0.814,17.094,16.28,4.761904762,0.814,5.0
2019-01-02 13:40:00,B,Mandalay,Member,Male,Fashion accessories,Cash,B - Mandalay,40.61,9,18.2745,383.7645,365.49,4.761904762,18.2745,7.0
2019-01-21 18:01:00,A,Yangon,Member,Male,Health and beauty,Cash,A - Yangon,53.17,7,18.6095,390.7995,372.19,4.761904762,18.6095,8.9
2019-03-20 13:53:00,B,Mandalay,Member,Female,Food and beverages,Credit card,B - Mandalay,20.87,3,3.1305,65.7405,62.61,4.761904762,3.1305,8.0
2019-02-27 17:27:00,B,Mandalay,Normal,Male,Sports and travel,Cash,B - Mandalay,67.27,5,16.8175,353.1675,336.35,4.761904762,16.8175,6.9
2019-03-08 10:53:00,A,Yangon,Member,Female,Home and lifestyle,Ewallet,A - Yangon,90.65,10,45.325,951.825,906.5,4.761904762,45.325,7.3
2019-01-31 19:48:00,B,Mandalay,Normal,Male,Fashion accessories,Credit card,B - Mandalay,69.08,2,6.908,145.068,138.16,4.761904762,6.908,6.9
2019-03-08 16:53:00,C,Naypyitaw,Normal,Male,Food and beverages,Ewallet,C - Naypyitaw,43.27,2,4.327,90.867,86.54,4.761904762,4.327,5.7
2019-01-13 19:14:00,A,Yangon,Normal,Female,Electronic accessories,Ewallet,A - Yangon,23.46,6,7.038,147.798,140.76,4.761904762,7.038,6.4
2019-03-09 14:36:00,B,Mandalay,Normal,Male,Fashion accessories,Credit card,B - Mandalay,95.54,7,33.439,702.219,668.78,4.761904762,33.439,9.6
2019-02-22 18:19:00,B,Mandalay,Normal,Female,Fashion accessories,Credit card,B - Mandalay,47.44,1,2.372,49.812,47.44,4.761904762,2.372,6.8
2019-03-19 19:09:00,C,Naypyitaw,Normal,Male,Sports and travel,Ewallet,C - Naypyitaw,99.24,9,44.658,937.818,893.16,4.761904762,44.658,9.0
2019-01-20 16:51:00,C,Naypyitaw,Member,Male,Sports and travel,Ewallet,C - Naypyitaw,82.93,4,16.586,348.306,331.72,4.761904762,16.586,9.6
2019-03-08 15:37:00,A,Yangon,Normal,Male,Home and lifestyle,Credit card,A - Yangon,33.99,6,10.197,214.137,203.94,4.761904762,10.197,7.7
2019-03-08 20:15:00,C,Naypyitaw,Member,Male,Food and beverages,Ewallet,C - Naypyitaw,17.04,4,3.408,71.568,68.16,4.761904762,3.408,7.0
2019-02-07 14:38:00,C,Naypyitaw,Normal,Female,Electronic accessories,Credit card,C - Naypyitaw,40.86,8,16.344,343.224,326.88,4.761904762,16.344,6.5
2019-01-15 19:25:00,C,Naypyitaw,Member,Male,Food and beverages,Cash,C - Naypyitaw,17.44,5,4.36,91.56,87.2,4.761904762,4.36,8.1
2019-03-22 19:35:00,B,Mandalay,Member,Female,Sports and travel,Credit card,B - Mandalay,88.43,8,35.372,742.812,707.44,4.761904762,35.372,4.3
2019-01-15 15:42:00,A,Yangon,Member,Female,Home and lifestyle,Credit card,A - Yangon,89.21,9,40.1445,843.0345,802.89,4.761904762,40.1445,6.5
2019-01-08 14:11:00,C,Naypyitaw,Normal,Male,Fashion accessories,Ewallet,C - Naypyitaw,12.78,1,0.639,13.419,12.78,4.761904762,0.639,9.5
2019-01-15 10:43:00,A,Yangon,Normal,Female,Sports and travel,Cash,A - Yangon,19.1,7,6.685,140.385,133.7,4.761904762,6.685,9.7
2019-01-28 17:58:00,B,Mandalay,Member,Female,Health and beauty,Credit card,B - Mandalay,19.15,1,0.9575,20.1075,19.15,4.761904762,0.9575,9.5
2019-02-14 11:26:00,C,Naypyitaw,Member,Male,Food and beverages,Credit card,C - Naypyitaw,27.66,10,13.83,290.43,276.6,4.761904762,13.83,8.9
2019-03-10 17:38:00,C,Naypyitaw,Normal,Male,Fashion accessories,Credit card,C - Naypyitaw,45.74,3,6.861,144.081,137.22,4.761904762,6.861,6.5
2019-01-12 20:07:00,B,Mandalay,Member,Female,Health and beauty,Credit card,B - Mandalay,27.07,1,1.3535,28.4235,27.07,4.761904762,1.3535,5.3
2019-03-26 11:02:00,B,Mandalay,Member,Female,Sports and travel,Credit card,B - Mandalay,39.12,1,1.956,41.076,39.12,4.761904762,1.956,9.6
2019-01-01 19:07:00,B,Mandalay,Normal,Female,Electronic accessories,Cash,B - Mandalay,74.71,6,22.413,470.673,448.26,4.761904762,22.413,6.7
2019-01-02 18:50:00,B,Mandalay,Normal,Male,Electronic accessories,Cash,B - Mandalay,22.01,6,6.603,138.663,132.06,4.761904762,6.603,7.6
2019-03-16 12:43:00,A,Yangon,Normal,Female,Food and beverages,Ewallet,A - Yangon,63.61,5,15.9025,333.9525,318.05,4.761904762,15.9025,4.8
2019-03-03 15:09:00,A,Yangon,Normal,Male,Health and beauty,Ewallet,A - Yangon,25.0,1,1.25,26.25,25.0,4.761904762,1.25,5.5
2019-01-31 13:47:00,A,Yangon,Member,Male,Electronic accessories,Cash,A - Yangon,20.77,4,4.154,87.234,83.08,4.761904762,4.154,4.7
2019-02-13 16:59:00,B,Mandalay,Member,Female,Fashion accessories,Cash,B - Mandalay,29.56,5,7.39,155.19,147.8,4.761904762,7.39,6.9
2019-02-15 14:15:00,B,Mandalay,Member,Female,Food and beverages,Credit card,B - Mandalay,77.4,9,34.83,731.43,696.6,4.761904762,34.83,4.5
2019-02-07 20:24:00,B,Mandalay,Normal,Male,Electronic accessories,Cash,B - Mandalay,79.39,10,39.695,833.595,793.9,4.761904762,39.695,6.2
2019-01-27 13:58:00,C,Naypyitaw,Member,Female,Electronic accessories,Cash,C - Naypyitaw,46.57,10,23.285,488.985,465.7,4.761904762,23.285,7.6
2019-02-23 16:52:00,C,Naypyitaw,Normal,Male,Food and beverages,Credit card,C - Naypyitaw,35.89,1,1.7945,37.6845,35.89,4.761904762,1.7945,7.9
2019-02-03 15:19:00,C,Naypyitaw,Normal,Male,Food and beverages,Cash,C - Naypyitaw,40.52,5,10.13,212.73,202.6,4.761904762,10.13,4.5
2019-03-03 12:25:00,B,Mandalay,Member,Female,Food and beverages,Credit card,B - Mandalay,73.05,10,36.525,767.025,730.5,4.761904762,36.525,8.7
2019-02-03 10:02:00,C,Naypyitaw,Normal,Female,Sports and travel,Cash,C - Naypyitaw,73.95,4,14.79,310.59,295.8,4.761904762,14.79,6.1
2019-03-17 18:58:00,C,Naypyitaw,Member,Female,Food and beverages,Cash,C - Naypyitaw,22.62,1,1.131,23.751,22.62,4.761904762,1.131,6.4
2019-03-28 15:31:00,A,Yangon,Member,Male,Food and beverages,Credit card,A - Yangon,51.34,5,12.835,269.535,256.7,4.761904762,12.835,9.1
2019-03-02 11:22:00,C,Naypyitaw,Member,Female,Sports and travel,Credit card,C - Naypyitaw,54.55,10,27.275,572.775,545.5,4.761904762,27.275,7.1
2019-02-08 13:12:00,C,Naypyitaw,Member,Female,Health and beauty,Credit card,C - Naypyitaw,37.15,7,13.0025,273.0525,260.05,4.761904762,13.0025,7.7
2019-03-22 18:33:00,B,Mandalay,Normal,Male,Sports and travel,Cash,B - Mandalay,37.02,6,11.106,233.226,222.12,4.761904762,11.106,4.5
2019-02-09 10:02:00,C,Naypyitaw,Normal,Male,Food and beverages,Ewallet,C - Naypyitaw,21.58,1,1.079,22.659,21.58,4.761904762,1.079,7.2
2019-02-15 11:21:00,C,Naypyitaw,Member,Female,Electronic accessories,Cash,C - Naypyitaw,98.84,1,4.942,103.782,98.84,4.761904762,4.942,8.4
2019-01-23 12:10:00,C,Naypyitaw,Member,Female,Home and lifestyle,Ewallet,C - Naypyitaw,83.77,6,25.131,527.751,502.62,4.761904762,25.131,5.4
2019-01-25 11:40:00,A,Yangon,Member,Female,Sports and travel,Cash,A - Yangon,40.05,4,8.01,168.21,160.2,4.761904762,8.01,9.7
2019-02-02 18:31:00,A,Yangon,Member,Male,Fashion accessories,Credit card,A - Yangon,43.13,10,21.565,452.865,431.3,4.761904762,21.565,5.5
2019-03-30 17:58:00,B,Mandalay,Member,Male,Health and beauty,Cash,B - Mandalay,72.57,8,29.028,609.588,580.56,4.761904762,29.028,4.6
2019-03-30 17:04:00,A,Yangon,Member,Female,Electronic accessories,Cash,A - Yangon,64.44,5,16.11,338.31,322.2,4.761904762,16.11,6.6
2019-02-25 20:35:00,A,Yangon,Normal,Male,Health and beauty,Credit card,A - Yangon,65.18,3,9.777,205.317,195.54,4.761904762,9.777,6.3
2019-03-18 16:10:00,A,Yangon,Normal,Female,Sports and travel,Credit card,A - Yangon,33.26,5,8.315,174.615,166.3,4.761904762,8.315,4.2
2019-03-07 16:54:00,C,Naypyitaw,Normal,Male,Electronic accessories,Ewallet,C - Naypyitaw,84.07,4,16.814,353.094,336.28,4.761904762,16.814,4.4
2019-03-16 10:11:00,B,Mandalay,Normal,Male,Sports and travel,Ewallet,B - Mandalay,34.37,10,17.185,360.885,343.7,4.761904762,17.185,6.7
2019-01-29 11:26:00,A,Yangon,Normal,Male,Electronic accessories,Ewallet,A - Yangon,38.6,1,1.93,40.53,38.6,4.761904762,1.93,6.7
2019-02-02 20:29:00,C,Naypyitaw,Normal,Male,Food and beverages,Cash,C - Naypyitaw,65.97,8,26.388,554.148,527.76,4.761904762,26.388,8.4
2019-02-15 12:12:00,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,C - Naypyitaw,32.8,10,16.4,344.4,328.0,4.761904762,16.4,6.2
2019-01-08 13:05:00,A,Yangon,Normal,Male,Sports and travel,Ewallet,A - Yangon,37.14,5,9.285,194.985,185.7,4.761904762,9.285,5.0
2019-02-12 16:19:00,B,Mandalay,Member,Male,Home and lifestyle,Cash,B - Mandalay,60.38,10,30.19,633.99,603.8,4.761904762,30.19,6.0
2019-01-01 19:48:00,C,Naypyitaw,Member,Female,Sports and travel,Credit card,C - Naypyitaw,36.98,10,18.49,388.29,369.8,4.761904762,18.49,7.0
2019-03-21 15:25:00,B,Mandalay,Member,Female,Sports and travel,Ewallet,B - Mandalay,49.49,4,9.898,207.858,197.96,4.761904762,9.898,6.6
2019-02-28 14:42:00,B,Mandalay,Normal,Female,Fashion accessories,Cash,B - Mandalay,41.09,10,20.545,431.445,410.9,4.761904762,20.545,7.3
2019-03-23 18:59:00,A,Yangon,Normal,Male,Fashion accessories,Ewallet,A - Yangon,37.15,4,7.43,156.03,148.6,4.761904762,7.43,8.3
2019-01-30 20:47:00,C,Naypyitaw,Normal,Male,Home and lifestyle,Cash,C - Naypyitaw,22.96,1,1.148,24.108,22.96,4.761904762,1.148,4.3
2019-02-04 13:21:00,B,Mandalay,Member,Female,Home and lifestyle,Ewallet,B - Mandalay,77.68,9,34.956,734.076,699.12,4.761904762,34.956,9.8
2019-03-13 19:48:00,B,Mandalay,Normal,Female,Fashion accessories,Ewallet,B - Mandalay,34.7,2,3.47,72.87,69.4,4.761904762,3.47,8.2
2019-03-15 18:20:00,A,Yangon,Member,Female,Fashion accessories,Credit card,A - Yangon,19.66,10,9.83,206.43,196.6,4.761904762,9.83,7.2
2019-03-05 20:24:00,B,Mandalay,Member,Female,Health and beauty,Ewallet,B - Mandalay,25.32,8,10.128,212.688,202.56,4.761904762,10.128,8.7
2019-03-05 13:44:00,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,C - Naypyitaw,12.12,10,6.06,127.26,121.2,4.761904762,6.06,8.4
2019-02-26 11:48:00,B,Mandalay,Normal,Male,Fashion accessories,Ewallet,B - Mandalay,99.89,2,9.989,209.769,199.78,4.761904762,9.989,7.1
2019-03-20 14:14:00,B,Mandalay,Normal,Male,Sports and travel,Cash,B - Mandalay,75.92,8,30.368,637.728,607.36,4.761904762,30.368,5.5
2019-01-01 15:51:00,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,C - Naypyitaw,63.22,2,6.322,132.762,126.44,4.761904762,6.322,8.5
2019-01-27 11:17:00,C,Naypyitaw,Normal,Female,Food and beverages,Cash,C - Naypyitaw,90.24,6,27.072,568.512,541.44,4.761904762,27.072,6.2
2019-01-21 17:36:00,B,Mandalay,Member,Female,Sports and travel,Cash,B - Mandalay,98.13,1,4.9065,103.0365,98.13,4.761904762,4.9065,8.9
2019-02-02 15:47:00,A,Yangon,Member,Female,Sports and travel,Cash,A - Yangon,51.52,8,20.608,432.768,412.16,4.761904762,20.608,9.6
2019-02-03 15:53:00,B,Mandalay,Member,Male,Sports and travel,Credit card,B - Mandalay,73.97,1,3.6985,77.6685,73.97,4.761904762,3.6985,5.4
2019-01-05 12:40:00,C,Naypyitaw,Member,Female,Fashion accessories,Ewallet,C - Naypyitaw,31.9,1,1.595,33.495,31.9,4.761904762,1.595,9.1
2019-01-27 19:48:00,C,Naypyitaw,Normal,Male,Home and lifestyle,Ewallet,C - Naypyitaw,69.4,2,6.94,145.74,138.8,4.761904762,6.94,9.0
2019-03-25 17:53:00,B,Mandalay,Normal,Female,Sports and travel,Cash,B - Mandalay,93.31,2,9.331,195.951,186.62,4.761904762,9.331,6.3
2019-02-25 16:36:00,B,Mandalay,Normal,Male,Sports and travel,Credit card,B - Mandalay,88.45,1,4.4225,92.8725,88.45,4.761904762,4.4225,9.5
2019-01-28 20:54:00,A,Yangon,Member,Male,Electronic accessories,Ewallet,A - Yangon,24.18,8,9.672,203.112,193.44,4.761904762,9.672,9.8
2019-01-08 12:50:00,B,Mandalay,Member,Female,Sports and travel,Cash,B - Mandalay,48.5,3,7.275,152.775,145.5,4.761904762,7.275,6.7
2019-01-29 10:48:00,B,Mandalay,Normal,Female,Food and beverages,Credit card,B - Mandalay,84.05,6,25.215,529.515,504.3,4.761904762,25.215,7.7
2019-03-29 14:28:00,B,Mandalay,Member,Male,Health and beauty,Cash,B - Mandalay,61.29,5,15.3225,321.7725,306.45,4.761904762,15.3225,7.0
2019-02-09 17:15:00,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,C - Naypyitaw,15.95,6,4.785,100.485,95.7,4.761904762,4.785,5.1
